load_id,pickup,delivery,pickup_lat,pickup_lon,delivery_lat,delivery_lon,distance,equipment,weight,date,market_index,quote_signal,posted_rate,predicted_rate,lane,base_rate_dq,base_rate_dqm,ton_miles,delta_lat,delta_lon,is_westbound,is_transcon,compass_bearing,dist_x_pickup_lat,dist_x_delivery_lat,month,quarter,day_of_year
TR-007746,Salt Lake City,Columbia,35.03488,-113.18895,34.6357,-83.28506,1964.9,Flatbed,38324.0,2025-02-19,1.1569,2.04449,4069.76,,Salt Lake City_to_Columbia,4017.2184010000005,4647.519968116901,37651.4138,-0.3991800000000012,29.903890000000004,0,0,-0.01334797220816921,68840.03571200001,68055.68693,2,1,50
TR-007747,Tulsa,Houston,33.45894,-94.78556,30.71157,-94.7655,248.8,Dry Van,29641.0,2025-02-19,1.07183,2.56092,642.17,,Tulsa_to_Houston,637.156896,682.92387583968,3687.3404,-2.74737,0.020060000000000855,0,0,-1.563494928173774,8324.584272,7641.038616,2,1,50
TR-007748,Milwaukee,Cincinnati,39.6218,-88.48008,37.15706,-86.77499,241.1,Flatbed,32909.0,2025-02-19,1.08056,2.66945,648.27,,Milwaukee_to_Cincinnati,643.604395,695.4531650611999,3967.1799499999997,-2.464739999999999,1.7050899999999984,0,0,-0.965599645752695,9552.81598,8958.567166,2,1,50
TR-007749,Tulsa,Indianapolis,33.45894,-94.78556,38.52567,-88.85948,594.5,Dry Van,22313.0,2025-02-19,1.03758,2.08747,1251.69,,Tulsa_to_Indianapolis,1241.000915,1287.6377293857,6632.53925,5.06673,5.926079999999999,0,0,0.7073830014162479,19891.33983,22903.510814999998,2,1,50
TR-007750,Syracuse,Dallas,42.80915,-76.89973,31.83025,-94.38343,1405.0,Flatbed,32181.0,2025-02-19,1.07852,2.01822,2824.14,,Syracuse_to_Dallas,2835.5991,3058.2503413319996,22607.152499999997,-10.978900000000003,-17.4837,1,0,-2.5808743677464285,60146.85575,44721.50125,2,1,50
TR-007751,Oklahoma City,Fort Wayne,31.88294,-98.58097,41.31561,-85.36206,1165.7,Dry Van,23409.0,2025-02-19,1.08357,1.90365,2204.74,,Oklahoma City_to_Fort Wayne,2219.084805,2404.53372215385,13643.93565,9.432669999999998,13.218909999999994,0,0,0.6197780327763778,37165.943158,48161.606577,2,1,50
TR-007752,Tulsa,Chattanooga,33.45894,-94.78556,35.29792,-87.18651,546.8,Reefer,22555.0,2025-02-19,1.11524,2.47678,1346.62,,Tulsa_to_Chattanooga,1354.303304,1510.37321675296,6166.536999999999,1.8389799999999994,7.599050000000005,0,0,0.2374364254286666,18295.348391999996,19300.902656,2,1,50
TR-007753,Baton Rouge,Reno,30.50134,-92.65374,39.54838,-118.64843,1877.4,Reefer,18883.0,2025-02-19,1.06748,1.98372,3746.28,,Baton Rouge_to_Reno,3724.235928,3975.54736842144,17725.4721,9.047040000000003,-25.994690000000006,1,0,2.806670215048208,57263.215716,74248.128612,2,1,50
TR-007754,Oklahoma City,Tampa,31.88294,-98.58097,28.35765,-86.94782,860.7,Flatbed,37196.0,2025-02-19,1.05577,2.30667,1989.73,,Oklahoma City_to_Tampa,1985.350869,2096.0738869641305,16007.2986,-3.525290000000002,11.63315,0,0,-0.2942418895131247,27441.646458000003,24407.429355,2,1,50
TR-007755,Fort Wayne,Tulsa,41.31561,-85.36206,33.45894,-94.78556,897.7,Reefer,31438.0,2025-02-19,1.04572,2.134,1926.46,,Fort Wayne_to_Tulsa,1915.6918,2003.277229096,14110.9463,-7.856670000000001,-9.423500000000004,1,0,-2.4466193640631233,37089.023097000005,30036.090438,2,1,50
TR-007756,Lexington,Hartford,36.99152,-84.99876,39.55328,-72.18051,841.2,Reefer,33008.0,2025-02-19,1.08276,2.19093,1835.69,,Lexington_to_Hartford,1843.0103159999999,1995.5378497521597,13883.164800000002,2.5617599999999996,12.818250000000006,0,0,0.19725378080739356,31117.266624000004,33272.219136,2,1,50
TR-007757,Corpus Christi,Lexington,28.61374,-95.89569,36.99152,-84.99876,1001.0,Dry Van,34696.0,2025-02-19,1.097,2.03624,2016.79,,Corpus Christi_to_Lexington,2038.27624,2235.98903528,17365.347999999998,8.377780000000001,10.896929999999998,0,0,0.6554376394465496,28642.35374,37028.51152,2,1,50
TR-007758,Indianapolis,Shreveport,38.52567,-88.85948,32.54628,-92.31888,538.4,Reefer,21869.0,2025-02-19,1.07362,2.33397,1248.9,,Indianapolis_to_Shreveport,1256.609448,1349.12103556176,5887.1348,-5.979389999999995,-3.459399999999988,1,0,-2.095297429676995,20742.220727999997,17522.917152,2,1,50
TR-007759,Austin,Corpus Christi,29.39553,-99.6978,28.61374,-95.89569,289.7,Dry Van,39862.0,2025-02-19,1.0486,2.56916,742.75,,Austin_to_Corpus Christi,744.285652,780.4579346872,5774.0107,-0.7817900000000009,3.802109999999999,0,0,-0.202793555351374,8515.885041,8289.400478,2,1,50
TR-007760,Albany,Amarillo,43.96975,-71.05842,33.17137,-104.36789,2184.6,Dry Van,40029.0,2025-02-19,1.07736,1.81911,4024.34,,Albany_to_Amarillo,3974.027706,4281.45848933616,43723.6767,-10.798379999999995,-33.309470000000005,1,1,-2.8280994434103413,96056.31584999998,72466.174902,2,1,50
TR-007761,Boston,Grand Rapids,39.27463,-69.5,43.438,-86.29173,1077.8,Dry Van,26943.0,2025-02-19,1.08529,1.84738,1967.1,,Boston_to_Grand Rapids,1991.106164,2160.9276087275603,14519.5827,4.1633700000000005,-16.79173,1,0,2.8985521548372613,42330.196214,46817.4764,2,1,50
TR-007762,Atlanta,Reno,34.84933,-86.2894,39.54838,-118.64843,2077.6,Reefer,33341.0,2025-02-19,1.08656,2.14795,4377.75,,Atlanta_to_Reno,4462.580919999999,4848.861924435199,34634.6308,4.69905,-32.359030000000004,1,1,2.9973846529794526,72402.968008,82165.714288,2,1,50
TR-007763,Boston,Toledo,39.27463,-69.5,41.97663,-84.45902,895.3,Reefer,35382.0,2025-02-19,1.05984,2.23108,1996.44,,Boston_to_Toledo,1997.4859239999998,2117.0154816921595,15838.752299999998,2.701999999999998,-14.959019999999995,1,0,2.962892647170687,35162.576239,37581.676839,2,1,50
TR-007764,Atlanta,Boston,34.84933,-86.2894,39.27463,-69.5,1160.2,Dry Van,27375.0,2025-02-19,1.08893,1.94988,2221.62,,Atlanta_to_Boston,2262.2507760000003,2463.4327375096805,15880.237500000001,4.4253,16.7894,0,0,0.2577156532751122,40432.192666,45566.425726,2,1,50
TR-007765,Lexington,Tulsa,36.99152,-84.99876,33.45894,-94.78556,710.9,Dry Van,31124.0,2025-02-19,1.0608,2.0998,1492.46,,Lexington_to_Tulsa,1492.74782,1583.506887456,11063.0258,-3.532580000000003,-9.7868,1,0,-2.795193199654437,26297.271568,23785.960445999997,2,1,50
TR-007766,Chattanooga,Atlanta,35.29792,-87.18651,34.84933,-86.2894,108.8,Reefer,20873.0,2025-02-19,1.03453,3.03431,326.87,,Chattanooga_to_Atlanta,330.132928,341.53241800383995,1135.4912,-0.4485899999999958,0.8971099999999979,0,0,-0.4636788198479002,3840.4136959999996,3791.607104,2,1,50
TR-007767,Oklahoma City,Richmond,31.88294,-98.58097,38.09122,-76.78906,1537.5,Dry Van,36490.0,2025-02-19,1.09825,1.93261,2961.06,,Oklahoma City_to_Richmond,2971.387875,3263.32673371875,28051.6875,6.2082799999999985,21.791909999999987,0,0,0.2775366859874956,49020.02025,58565.25075,2,1,50
TR-007768,Houston,Buffalo,30.71157,-94.7655,41.67681,-78.56704,1356.4,Reefer,30649.0,2025-02-19,1.04686,2.1383,2906.01,,Houston_to_Buffalo,2900.3901200000005,3036.3024010232,20786.151800000003,10.965240000000005,16.198459999999997,0,0,0.5950750686455203,41657.173548,56530.42508400001,2,1,50
TR-007769,San Antonio,Atlanta,29.50969,-98.40059,34.84933,-86.2894,925.2,Dry Van,47500.0,2025-02-19,1.07441,2.15211,2001.72,,San Antonio_to_Atlanta,1991.132172,2139.29231691852,21973.5,5.339640000000003,12.111189999999993,0,0,0.4152479485803522,27302.365188,32242.600116000005,2,1,50
TR-007770,Tulsa,Columbia,33.45894,-94.78556,34.6357,-83.28506,774.8,Dry Van,34669.0,2025-02-19,1.08864,2.14214,1652.11,,Tulsa_to_Columbia,1659.7300719999998,1806.8485455820799,13430.770599999998,1.1767600000000016,11.500500000000002,0,0,0.10196763237777429,25923.986711999998,26835.74036,2,1,50
TR-007771,Los Angeles,Corpus Christi,28.56624,-116.70249,28.61374,-95.89569,1454.7,Dry Van,30910.0,2025-02-19,1.05637,1.95068,2878.68,,Los Angeles_to_Corpus Christi,2837.654196,2997.61276302852,22482.3885,0.04749999999999943,20.806799999999996,0,0,0.0022829035451007043,41555.309328,41624.407578,2,1,50
TR-007773,Chattanooga,Green Bay,35.29792,-87.18651,44.30296,-87.52871,740.2,Reefer,36185.0,2025-02-19,1.08598,2.29538,1713.76,,Chattanooga_to_Green Bay,1699.0402760000002,1845.12375893048,13392.068500000001,9.005040000000001,-0.3422000000000054,1,0,1.6087789922959301,26127.520384,32793.050992000004,2,1,50
TR-007774,Philadelphia,Richmond,39.22317,-72.9671,38.09122,-76.78906,278.9,Flatbed,28320.0,2025-02-19,1.075,2.38635,667.58,,Philadelphia_to_Richmond,665.553015,715.4694911249999,3949.2239999999997,-1.1319500000000033,-3.8219600000000042,1,0,-2.8536532882473398,10939.342113,10623.641258,2,1,50
TR-007775,Tulsa,Chattanooga,33.45894,-94.78556,35.29792,-87.18651,552.0,Dry Van,27573.0,2025-02-19,1.075,2.16437,1191.47,,Tulsa_to_Chattanooga,1194.73224,1284.337158,7610.148,1.8389799999999994,7.599050000000005,0,0,0.2374364254286666,18469.33488,19484.451839999998,2,1,50
TR-007776,Cincinnati,Las Vegas,37.15706,-86.77499,33.22353,-115.24994,1894.8,Dry Van,47500.0,2025-02-19,1.09326,1.95129,3672.83,,Cincinnati_to_Las Vegas,3697.304292,4042.114890271919,45001.5,-3.9335300000000046,-28.474949999999993,1,0,-3.0043214068795154,70405.197288,62951.944643999996,2,1,50
TR-007777,Bakersfield,Nashville,33.28832,-116.67935,35.29479,-88.08915,1884.3,Flatbed,19618.0,2025-02-19,1.07988,1.92214,3552.63,,Bakersfield_to_Nashville,3621.888402,3911.20484755176,18483.0987,2.00647,28.590199999999996,0,0,0.07006546152936174,62725.18137599999,66505.972797,2,1,50
TR-007778,Green Bay,Baton Rouge,44.30296,-87.52871,30.50134,-92.65374,1184.7,Flatbed,27889.0,2025-02-19,1.0517,2.04711,2414.8,,Green Bay_to_Baton Rouge,2425.211217,2550.5946369189,16520.04915,-13.80162,-5.125029999999995,1,0,-1.926350327401939,52485.716712,36134.937498,2,1,50
TR-007779,Tucson,Syracuse,30.92733,-113.23037,42.80915,-76.89973,2538.1,Dry Van,13393.0,2025-02-19,1.07361,1.6503,4263.68,,Tucson_to_Syracuse,4188.62643,4496.9512215123,16996.38665,11.881820000000001,36.33063999999999,0,1,0.31608205550451596,78496.656273,108653.903615,2,1,50
TR-007780,Houston,Buffalo,30.71157,-94.7655,41.67681,-78.56704,1354.7,Flatbed,27339.0,2025-02-19,1.07403,1.98421,2688.15,,Houston_to_Buffalo,2688.0092870000003,2887.0026145166103,18518.071649999998,10.965240000000005,16.198459999999997,0,0,0.5950750686455203,41604.963879,56459.574507000005,2,1,50
TR-007781,Columbia,Syracuse,34.6357,-83.28506,42.80915,-76.89973,791.4,Dry Van,34453.0,2025-02-19,1.09225,2.02412,1558.0,,Columbia_to_Syracuse,1601.8885679999999,1749.6627883979997,13633.0521,8.173450000000003,6.385329999999996,0,0,0.9076068436350544,27410.69298,33879.16131,2,1,50
TR-007782,Grand Rapids,Oklahoma City,43.438,-86.29173,31.88294,-98.58097,1222.3,Reefer,42400.0,2025-02-19,1.0834,2.27418,2764.11,,Grand Rapids_to_Oklahoma City,2779.7302139999997,3011.5597138475996,25912.76,-11.555060000000001,-12.289239999999992,1,0,-2.386975352547762,53094.267400000004,38970.517562,2,1,50
TR-007783,Madison,Austin,41.70243,-89.85588,29.39553,-99.6978,1182.0,Flatbed,25095.0,2025-02-19,1.04345,2.03071,2394.93,,Madison_to_Austin,2400.29922,2504.5922211089996,14831.144999999999,-12.306899999999999,-9.841920000000002,1,0,-2.2453588784246183,49292.27226,34745.51646,2,1,50
TR-007784,Green Bay,Hartford,44.30296,-87.52871,39.55328,-72.18051,1010.6,Dry Van,33943.0,2025-02-19,1.0698,1.93141,1923.64,,Green Bay_to_Hartford,1951.8829460000002,2088.1243756308004,17151.3979,-4.749679999999998,15.348200000000006,0,0,-0.3001144866754154,44772.571376,39972.544768,2,1,50
TR-007785,Kansas City,Salt Lake City,39.41104,-91.1245,35.03488,-113.18895,1446.8,Reefer,43086.0,2025-02-19,1.07105,2.18354,3193.54,,Kansas City_to_Salt Lake City,3159.1456719999996,3383.6029719956,31168.412399999997,-4.376159999999999,-22.064450000000008,1,0,-2.945798247958695,57019.892671999994,50688.464384,2,1,50
TR-007786,Albuquerque,Fresno,35.39918,-109.59792,33.07921,-119.79528,708.0,Dry Van,34063.0,2025-02-19,1.05196,2.02504,1463.44,,Albuquerque_to_Fresno,1433.7283200000002,1508.2248435072001,12058.302000000001,-2.319969999999998,-10.197360000000003,1,0,-2.917893370390229,25062.619440000002,23420.080680000003,2,1,50
TR-007787,Tampa,Grand Rapids,28.35765,-86.94782,43.438,-86.29173,1237.3,Dry Van,16941.0,2025-02-19,1.0703,1.83669,2273.2,,Tampa_to_Grand Rapids,2272.536537,2432.2958555511,10480.549649999999,15.080350000000003,0.6560899999999918,0,0,1.527317460513588,35086.920345,53745.837400000004,2,1,50
TR-007788,Hartford,Milwaukee,39.55328,-72.18051,39.6218,-88.48008,1037.6,Dry Van,36624.0,2025-02-19,1.08944,2.0138,2063.15,,Hartford_to_Milwaukee,2089.5188799999996,2276.4054486271993,19000.5312,0.06851999999999947,-16.299570000000003,1,0,3.1373888864733077,41040.483327999995,41111.579679999995,2,1,50
TR-007789,Bakersfield,Fort Wayne,33.28832,-116.67935,41.31561,-85.36206,2138.4,Reefer,18483.0,2025-02-19,1.06641,1.91183,4039.39,,Bakersfield_to_Fort Wayne,4088.257272,4359.75843743352,19762.0236,8.02729,31.31729,0,1,0.2509192615806108,71183.74348800001,88349.300424,2,1,50
TR-007790,Reno,Houston,39.54838,-118.64843,30.71157,-94.7655,1762.4,Flatbed,39191.0,2025-02-19,1.05193,2.03046,3565.77,,Reno_to_Houston,3578.4827040000005,3764.3133108187208,34535.109200000006,-8.836810000000003,23.88293,0,0,-0.35438455588872847,69700.064912,54126.070968,2,1,50
TR-007791,Chattanooga,Philadelphia,35.29792,-87.18651,39.22317,-72.9671,981.3,Dry Van,22952.0,2025-02-19,1.10185,1.89088,1882.06,,Chattanooga_to_Philadelphia,1855.5205439999997,2044.5053114063996,11261.3988,3.9252500000000055,14.219409999999996,0,0,0.2693409404850629,34637.848895999996,38489.696721,2,1,50
TR-007792,Tulsa,Philadelphia,33.45894,-94.78556,39.22317,-72.9671,1505.4,Dry Van,39846.0,2025-02-19,1.11358,1.97261,2959.91,,Tulsa_to_Philadelphia,2969.567094,3306.85052453652,29992.084199999998,5.764230000000005,21.81846,0,0,0.2582892021312904,50369.088276,59046.56011800001,2,1,50
TR-007793,El Paso,Baltimore,33.31075,-110.3123,38.16908,-72.74564,2501.9,Dry Van,36446.0,2025-02-19,1.12947,1.82333,4600.78,,El Paso_to_Baltimore,4561.7893269999995,5152.404191166689,45592.1237,4.858330000000002,37.56666,0,1,0.1286117327989652,83340.165425,95495.221252,2,1,50
TR-007794,Lexington,Green Bay,36.99152,-84.99876,44.30296,-87.52871,646.2,Dry Van,35084.0,2025-02-19,1.12164,2.14437,1354.13,,Lexington_to_Green Bay,1385.691894,1554.24745598616,11335.640400000002,7.3114399999999975,-2.5299499999999995,1,0,1.9039266600250535,23903.920224,28628.572752,2,1,50
TR-007795,Nashville,Boston,35.29479,-88.08915,39.27463,-69.5,1267.2,Reefer,24831.0,2025-02-19,1.0785,2.13256,2690.1,,Nashville_to_Boston,2702.380032,2914.516864512,15732.9216,3.979840000000003,18.589150000000004,0,0,0.2109107753259254,44725.557888,49768.811136000004,2,1,50
TR-007796,New York,Philadelphia,40.00674,-73.7984,39.22317,-72.9671,111.2,Dry Van,36047.0,2025-02-19,1.08451,2.5992,288.59,,New York_to_Philadelphia,289.03104,313.4570531904,2004.2132,-0.7835699999999974,0.8312999999999988,0,0,-0.755850206929701,4448.749488,4361.6165040000005,2,1,50
TR-007797,Bakersfield,Richmond,33.28832,-116.67935,38.09122,-76.78906,2553.8,Reefer,27211.0,2025-02-19,1.09031,1.96888,4921.38,,Bakersfield_to_Richmond,5028.125744,5482.21577994064,34745.7259,4.802900000000001,39.89028999999999,0,1,0.11982592463126995,85011.711616,97277.357636,2,1,50
TR-007798,Harrisburg,Atlanta,39.71695,-78.12481,34.84933,-86.2894,678.0,Reefer,26993.0,2025-02-19,1.05328,2.22531,1525.21,,Harrisburg_to_Atlanta,1508.76018,1589.1469223904,9150.627,-4.867619999999995,-8.164590000000004,1,0,-2.6039817652398267,26928.092099999998,23627.84574,2,1,50
TR-007799,Indianapolis,Tampa,38.52567,-88.85948,28.35765,-86.94782,856.0,Dry Van,33407.0,2025-02-19,1.05328,2.0897,1779.76,,Indianapolis_to_Tampa,1788.7832,1884.0895688960002,14298.195999999998,-10.168019999999999,1.911660000000012,0,0,-1.3849585396246433,32977.97352,24274.1484,2,1,50
TR-007800,Fort Wayne,Columbia,41.31561,-85.36206,34.6357,-83.28506,561.6,Reefer,30530.0,2025-02-19,1.11,2.32544,1304.4,,Fort Wayne_to_Columbia,1305.967104,1449.6234854400002,8572.824,-6.67991,2.076999999999998,0,0,-1.2693402900704303,23202.846576,19451.40912,2,1,50
TR-007801,Columbia,Kansas City,34.6357,-83.28506,39.41104,-91.1245,656.9,Reefer,42499.0,2025-02-19,1.09587,2.48199,1620.06,,Columbia_to_Kansas City,1630.419231,1786.72752267597,13958.796550000001,4.77534,-7.839439999999996,1,0,2.594477467889054,22752.191329999998,25889.112176,2,1,50
TR-007802,Columbia,Jacksonville,34.6357,-83.28506,31.98691,-84.48897,246.8,Dry Van,43404.0,2025-02-19,1.0878,2.56857,633.4,,Columbia_to_Jacksonville,633.9230759999999,689.5815220728,5356.053600000001,-2.648789999999998,-1.2039099999999934,1,0,-1.997397082136394,8548.090760000001,7894.369388000001,2,1,50
TR-007803,Lexington,Little Rock,36.99152,-84.99876,34.27518,-92.06214,517.9,Dry Van,35882.0,2025-02-19,1.02836,2.26094,1172.45,,Lexington_to_Little Rock,1170.940826,1204.14870782536,9291.6439,-2.7163400000000024,-7.063379999999995,1,0,-2.7744613222410552,19157.908208,17751.115722,2,1,50
TR-007804,Philadelphia,Salt Lake City,39.22317,-72.9671,35.03488,-113.18895,2532.5,Reefer,23436.0,2025-02-19,1.06807,1.96939,4949.75,,Philadelphia_to_Salt Lake City,4987.480175,5326.97795051225,29675.835,-4.188290000000002,-40.22185,1,1,-3.0378368628131804,99332.678025,88725.8336,2,1,50
TR-007805,Tucson,Lubbock,30.92733,-113.23037,29.87534,-99.85456,919.8,Dry Van,47500.0,2025-02-19,1.08594,2.05655,1929.49,,Tucson_to_Lubbock,1891.61469,2054.1800564586,21845.25,-1.05199,13.375809999999987,0,0,-0.07848713054913066,28446.958134,27479.337732,2,1,50
TR-007806,Amarillo,Cincinnati,33.17137,-104.36789,37.15706,-86.77499,1199.9,Dry Van,35036.0,2025-02-19,1.09293,1.99209,2387.03,,Amarillo_to_Cincinnati,2390.308791,2612.4401869476296,21019.848200000004,3.985689999999998,17.5929,0,0,0.22279026452642553,39802.32686300001,44584.756294000006,2,1,50
TR-007807,St. Louis,Hartford,38.38204,-89.88819,39.55328,-72.18051,1129.3,Dry Van,29959.0,2025-02-19,1.08028,1.96388,2217.22,,St. Louis_to_Hartford,2217.809684,2395.8554454315195,16916.34935,1.1712399999999974,17.707679999999996,0,0,0.06604684797206417,43344.837772,44667.519104,2,1,50
TR-007808,Richmond,Grand Rapids,38.09122,-76.78906,43.438,-86.29173,710.4,Dry Van,32724.0,2025-02-19,1.03796,2.03984,1440.78,,Richmond_to_Grand Rapids,1449.102336,1504.1102606745599,11623.564799999998,5.3467800000000025,-9.502669999999995,1,0,2.6290810432838643,27060.002688,30858.3552,2,1,50
TR-007809,Shreveport,Savannah,32.54628,-92.31888,33.60973,-82.29994,695.0,Dry Van,25223.0,2025-02-19,1.06588,2.08359,1429.11,,Shreveport_to_Savannah,1448.0950500000001,1543.495551894,8764.9925,1.063449999999996,10.018939999999986,0,0,0.10574801140864787,22619.664600000004,23358.76235,2,1,50
TR-007810,Albuquerque,Corpus Christi,35.39918,-109.59792,28.61374,-95.89569,1054.9,Reefer,14939.0,2025-02-19,1.06018,2.18781,2308.5,,Albuquerque_to_Corpus Christi,2307.920769,2446.8114408784195,7879.5755500000005,-6.785440000000001,13.70223,0,0,-0.4598058500662595,37342.594982,30184.634326000003,2,1,50
TR-007811,Toledo,Houston,41.97663,-84.45902,30.71157,-94.7655,1111.3,Reefer,41251.0,2025-02-19,1.11927,2.26562,2527.2,,Toledo_to_Houston,2517.783506,2818.07954476062,22921.11815,-11.265060000000002,-10.306480000000008,1,0,-2.3117864513163466,46648.628918999995,34129.767740999996,2,1,50
TR-007812,Albuquerque,Charleston,35.39918,-109.59792,34.15334,-79.74475,1932.1,Dry Van,30103.0,2025-02-19,1.10004,1.82741,3547.44,,Albuquerque_to_Charleston,3530.738861,3883.9539766544394,29081.00315,-1.2458400000000012,29.853170000000006,0,0,-0.04170805013775201,68394.755678,65987.66821399999,2,1,50
TR-007813,Shreveport,Lexington,32.54628,-92.31888,36.99152,-84.99876,623.3,Reefer,38229.0,2025-02-19,1.09576,2.41222,1519.95,,Shreveport_to_Lexington,1503.5367259999998,1647.5154028817599,11914.06785,4.445239999999998,7.320119999999989,0,0,0.5457430300920867,20286.096324000002,23056.814415999997,2,1,50
TR-007814,St. Louis,Tulsa,38.38204,-89.88819,33.45894,-94.78556,540.6,Reefer,43488.0,2025-02-19,1.07209,2.62575,1388.14,,St. Louis_to_Tulsa,1419.48045,1521.8107956405,11754.8064,-4.923100000000005,-4.897370000000009,1,0,-2.3535744586536427,20749.330824000004,18087.902964,2,1,50
TR-007815,Albany,Mobile,43.96975,-71.05842,31.80442,-88.25195,1459.9,Flatbed,26076.0,2025-02-19,1.07735,1.97977,2918.42,,Albany_to_Mobile,2890.266223,3113.82831534905,19034.1762,-12.165329999999997,-17.193529999999996,1,0,-2.525815672928897,64191.438025,46431.27275800001,2,1,50
TR-007816,Buffalo,Montgomery,41.67681,-78.56704,31.37602,-86.10743,971.8,Flatbed,33373.0,2025-02-19,1.07398,2.08298,1987.99,,Buffalo_to_Montgomery,2024.2399639999999,2173.99323653672,16215.940699999997,-10.300790000000003,-7.540389999999988,1,0,-2.2026909410948345,40501.523958,30491.216236,2,1,50
TR-007817,Bakersfield,Memphis,33.28832,-116.67935,35.56802,-89.52871,1786.4,Dry Van,35468.0,2025-02-19,1.09505,1.9808,3461.84,,Bakersfield_to_Memphis,3538.50112,3874.835651456,31680.017600000006,2.2796999999999983,27.150639999999996,0,0,0.08376838180509966,59466.254848000004,63538.710928,2,1,50
TR-007818,Dayton,Oklahoma City,39.87206,-85.62931,31.88294,-98.58097,1061.0,Dry Van,25634.0,2025-02-19,1.07221,1.93873,2050.47,,Dayton_to_Oklahoma City,2056.99253,2205.5279605913,13598.837,-7.989119999999996,-12.95165999999999,1,0,-2.5888817251561256,42304.255659999995,33827.799340000005,2,1,50
TR-007819,Green Bay,Fort Wayne,44.30296,-87.52871,41.31561,-85.36206,309.7,Dry Van,33229.0,2025-02-19,1.10401,2.24178,701.24,,Green Bay_to_Fort Wayne,694.2792659999999,766.4912524566598,5145.510649999999,-2.9873499999999993,2.166650000000004,0,0,-0.9433079635808179,13720.626712,12795.444416999999,2,1,50
TR-007820,Columbia,Albany,34.6357,-83.28506,43.96975,-71.05842,1063.6,Dry Van,31135.0,2025-02-19,1.10979,1.83044,1978.12,,Columbia_to_Albany,1946.8559839999998,2160.60130248336,16557.593,9.334049999999998,12.226640000000003,0,0,0.6520341354355282,36838.53052,46766.22609999999,2,1,50
TR-007821,Columbia,Philadelphia,34.6357,-83.28506,39.22317,-72.9671,771.9,Reefer,31666.0,2025-02-19,1.04501,2.16693,1686.35,,Columbia_to_Philadelphia,1672.6532669999997,1747.9393905476697,12221.492699999999,4.587470000000003,10.31796,0,0,0.41836271452263957,26735.29683,30276.364923,2,1,50
TR-007822,Tampa,Shreveport,28.35765,-86.94782,32.54628,-92.31888,511.0,Dry Van,15042.0,2025-02-19,1.10828,2.11488,1090.26,,Tampa_to_Shreveport,1080.7036799999998,1197.7222744703997,3843.2309999999998,4.188630000000003,-5.37106,1,0,2.4792586012874023,14490.75915,16631.149080000003,2,1,50
TR-007823,Reno,Greensboro,39.54838,-118.64843,35.98195,-82.78379,2247.3,Dry Van,19951.0,2025-02-19,1.09873,1.74645,3906.51,,Reno_to_Greensboro,3924.7970850000006,4312.292301202051,22417.941150000002,-3.566430000000004,35.86464000000001,0,1,-0.0991155523164094,88877.07437400002,80862.236235,2,1,50
TR-007824,San Antonio,St. Louis,29.50969,-98.40059,38.38204,-89.88819,935.0,Dry Van,24971.0,2025-02-19,1.10213,2.01571,1865.67,,San Antonio_to_St. Louis,1884.68885,2077.1721222505003,11673.9425,8.872350000000004,8.5124,0,0,0.8061001336348699,27591.560149999998,35887.20740000001,2,1,50
TR-007825,Richmond,El Paso,38.09122,-76.78906,33.31075,-110.3123,2204.6,Flatbed,38584.0,2025-02-19,1.04418,2.08364,4514.85,,Richmond_to_El Paso,4593.592744,4796.53767142992,42531.1432,-4.780470000000001,-33.52323999999999,1,1,-2.9999459715636183,83975.903612,73436.87945,2,1,50
TR-007826,Reno,Phoenix,39.54838,-118.64843,28.75668,-115.87725,890.7,Dry Van,28725.0,2025-02-19,1.07757,1.91777,1665.82,,Reno_to_Phoenix,1708.157739,1840.6595348142298,12792.678750000001,-10.791700000000002,2.771180000000001,0,0,-1.319439150156833,35225.742066000006,25613.574876000002,2,1,50
TR-007827,San Antonio,Oklahoma City,29.50969,-98.40059,31.88294,-98.58097,203.1,Dry Van,23665.0,2025-02-19,1.08581,2.54622,518.58,,San Antonio_to_Oklahoma City,517.137282,561.51283216842,2403.18075,2.3732500000000023,-0.18037999999999954,1,0,1.6466559527443796,5993.418038999999,6475.425114,2,1,50
TR-007828,Montgomery,Raleigh,31.37602,-86.10743,35.37376,-77.47605,668.2,Dry Van,31443.0,2025-02-19,1.09298,2.1237,1416.71,,Montgomery_to_Raleigh,1419.05634,1551.0001984932003,10505.106300000001,3.9977399999999967,8.631379999999993,0,0,0.4337465965340415,20965.456564,23636.746432,2,1,50
TR-007829,Nashville,Raleigh,35.29479,-88.08915,35.37376,-77.47605,709.6,Reefer,20560.0,2025-02-19,1.06408,2.20219,1565.55,,Nashville_to_Raleigh,1562.674024,1662.8101754579197,7294.688,0.07896999999999821,10.613100000000003,0,0,0.007440666972147288,25045.182984,25101.220095999997,2,1,50
TR-007830,New York,Richmond,40.00674,-73.7984,38.09122,-76.78906,243.8,Dry Van,40592.0,2025-02-19,1.08715,2.41567,587.08,,New York_to_Richmond,588.940346,640.2664971539,4948.1648000000005,-1.9155200000000008,-2.9906600000000054,1,0,-2.571924294226968,9753.643212,9286.639436000001,2,1,50
TR-007831,Shreveport,Tampa,32.54628,-92.31888,28.35765,-86.94782,521.6,Reefer,18707.0,2025-02-19,1.07773,2.46392,1291.51,,Shreveport_to_Tampa,1285.180672,1385.0777656345601,4878.7856,-4.188630000000003,5.37106,0,0,-0.6623340523023908,16976.139648000004,14791.35024,2,1,50
